"Product Code","Barcode 1","On Order"
9634684,5060146540025,0
9931338,5060146543439,0
8750713,5060146546799,0
9634775,5060146545570,0
8816175,5060146548083,0
8816167,5060146548069,0
8824286,8001090292919,0
8824278,8001090292865,0
8813156,8006540750995,0
8789265,8006540810637,0
8789281,8006540810538,0
8692758,8001841993973,0
8733941,8006540443941,0
8733875,8006540444511,0
8733925,8006540443910,0
8733883,8006540444481,0
9793373,4084500015012,0
9666900,5410076229468,0
9624875,5410076229994,0
9624909,5410076498758,0
9666892,5410076498642,0
8770315,8001090883612,0
9868878,8001090678195,0
8798472,8001090678225,0
8798456,8001090883506,0
9868852,8001090678614,0
8798464,8001090580122,0
2656437,5019781010646,12
8696437,5019781017195,0
8844334,5056235401735,0
8844326,5060337729857,0
8844300,5056235402343,0
8844359,5060337723480,0
8844318,5056235402213,0
8844649,5056235401742,0
8844631,5056235401759,0
3174174,5011309885217,0
3542073,5011309580112,0
3174166,5011309885019,36
3467180,5011309590012,16
2488880,9899999186069,0
8817900,8700216420686,0
8817892,8700216420532,0
8817918,8700216420495,0
8809832,8700216165730,0
8809840,8700216165983,0
8810327,8700216165891,0
8716169,5011321594470,0
8716151,5011321594296,0
8716177,5011321595200,0
8809790,8700216165846,0
8809782,8700216165297,0
8809808,870021615954,0
8779902,8006540855416,0
8779910,8006540855386,0
8779928,8006540855355,0
8840977,3346130424109,0
9726498,3346130009603,0
9726480,3346130009610,0
9983347,3346133201028,0
9849845,3346133200014,0
2718765,7610211030203,180
8836033,5010724000526,0
8836041,5010724000434,54
8836025,5010724000328,24
4102000,4260624040318,0
497586,5060097930746,0
466599,,0
2105880,5015494114503,0
4345443,5036072001350,0
4295150,5036072001312,0
4253514,5036072008663,0
4253530,5036072008670,0
8816639,85715270047,0
8816647,85715270016,0
8723561,5010777146004,0
1000546,5010777151909,0
9896283,31262089052,0
1000405,31262096579,0
9894056,5018632252778,0
8799637,5018632291043,0
9894049,5018632268137,0
8799645,5018632291104,0
8799652,5018632119965,0
8799660,5018632291197,0
9478843,9899999050926,0
9580267,9899999092599,0
9580275,9899999092605,0
9876715,5055172219021,12
9440686,829160338149,0
9440694,829160266848,0
8837957,5029053567822,0
9885997,5029053568706,0
3221355,5029053550152,0
3221363,5029053550039,0
9979253,3614229371628,0
9979261,3614228830515,0
9979279,3614228830393,0
9979295,3614229660388,0
9979287,3614229371611,0
8712978,3616300896105,0
8712986,3616300896037,0
8726713,3616302779840,0
8746372,3616302968220,0
8746380,3616302968237,0
8746398,3616302968244,0
9979303,3614229660333,0
8818890,3616305480620,0
8818882,3616305480613,0
8849135,3616306096202,30
8849143,3616306096219,3
8849127,3616306096196,70
8835852,3616305821089,0
8835845,3616305821072,0
9436627,737052355054,0
9998279,3614229828535,0
9998261,3614229828559,0
8789117,3616304691645,0
8789109,3616304691652,0
9912908,3614228220903,0
9434978,737052351100,0
9422346,737052351001,0
9437757,737052351018,0
8748188,3616303173098,0
8748170,3616303173081,0
8807166,3616305160584,0
8807158,3616305160577,0
8767022,3614229823875,0
8767014,3616301623335,0
9754300,737052972305,0
9754292,737052972268,0
8806952,3616305169211,0
8806960,3616305169228,0
8806945,3616305169204,0
8806937,3616305169198,0
9801259,730870196885,0
9801234,730870196809,0
8835555,3616305040503,0
9801242,730870196847,0
8835563,3616305040510,0
8835613,3616305040541,0
8835621,3616305040558,0
8835530,3616305040480,0
8835522,3616305040473,0
8835597,3616305040572,0
8835589,3616305040565,0
8769275,3616304247651,0
8769283,3616304247750,0
8769317,3616304247644,0
8769309,3616304247743,0
9831876,8005610255613,0
9400870,737052683522,0
9421918,737052683553,0
9421884,737052319995,0
8758351,3614229823790,0
9831918,8005610261973,0
8807117,3616304697364,0
8807109,3616304697371,0
8769804,3616304062490,0
8769754,3616304062483,0
9941998,3614229483154,0
9941980,3614229483758,0
9918699,3614225296536,0
9736075,737052893877,0
8697906,5391521281142,0
8697880,5391521282088,0
3355112,9899999124757,15
4044210,4031626711465,0
3614088,4031626711571,0
8826786,5056462382265,0
1005842,5015966010166,0
1073758,5031676000754,1200
1005875,5015966010234,0
791681,5015966010265,0
1005909,5015966010371,0
1147495,,0
523597,5015966010432,36
1135698,9899999064565,320
791632,5015966010289,0
1135680,5013945073607,0
1254812,,0
1248954,,20
302539,,0
1174275,5021691130031,0
1106350,9899999117896,30
3532546,5060013942228,0
1219690,,0
1220847,,0
3552999,4031626710673,355
4045175,9899999180913,0
3488368,4031626710789,3147
3866688,9899999175834,0
4149563,9899999184881,0
3472925,4031626710734,0
1265552,,0
1265578,,1200
1039387,5014124170520,0
1018613,5060148680248,0
8759748,5060849631105,0
1173988,9899999109853,0
1158757,5391512451486,0
2091999,5011784040125,0
4160610,5016379291883,0
2696987,5016379292200,0
2857050,9899999032199,0
4160560,5016379291937,0
2860229,5060014080424,0
1122928,5000167076349,0
1087725,5050768090015,0
1216209,5060464500008,180
1100916,5055144201412,144
1100924,8902269269865,60
4136156,5031676001522,132
1231315,5060453460788,0
1108869,5017007052562,1000
1095488,9899999161882,0
2575074,5011309140019,60
2459915,9899999174295,0
1215094,4030096521314,0
1166388,9899999110514,6
1166396,9899999110507,10
3054905,5021691601067,54
8764151,8057714450265,0
8764169,8057714450333,0
8764177,8057714450357,0
3747052,5016379296703,0
3986395,,0
8729832,3423478974654,0
109546,5000123105151,0
2946960,5000123110124,0
2390219,5000123108787,0
2095685,9899999096047,0
109199,5000123106264,40
109512,5000123106349,0
1087469,9899999172772,0
1086917,5011641807977,0
1225051,9899999171249,10
2641926,5027097901176,48
4078127,3574661433790,0
3723905,3574661028262,24
3677358,3574660712025,0
2845816,5027097407326,0
2845774,3574660604191,0
3766003,3574661609423,0
3936481,3574661187709,0
8813834,5000101513916,204
8813826,5000101513992,168
8774762,5000101510410,360
8774788,5000101510335,0
8820391,5000101514661,228
8820383,5000101514685,210
8758021,5000101510038,750
8758013,5000101510014,630
8758005,5000101510052,690
8758062,50000101510557,264
8758070,5000101510472,186
8843104,6297000323671,48
8843096,6297000323688,48
9775289,8712561228985,0
977942,8717163058015,0
9822909,8710908678615,0
9537135,8718114233000,0
8797839,8720181399756,0
3193257,8717163020524,0
9601691,8711600323520,0
129239,5010706002012,0
371195,5019634076157,0
371229,9899999171904,0
5202171,05054290002409,0
1222173,5016695340142,0
1142298,5016695002521,0
3477205,9899999110521,0
1085356,5012617010186,0
1085372,5012617010193,0
1120591,9899999031048,15
9419490,5012008592901,48
8797920,5012008748001,12
8797912,5012008592505,0
3136249,9899999147237,0
3136256,5013945000894,0
3355807,5011321453449,0
4080578,5017007600855,0
4080560,5017007600848,0
3259553,8712400559485,0
5200753,,0
5200779,,0
5200761,,0
5200738,,0
8766412,5012334006868,0
8766404,5012334006370,0
3092061,9899999079736,0
3092079,9899999079743,0
4170759,,0
251538,5017950030020,0
251686,5017950030013,30
3292935,9899999147251,0
3292943,,0
9687344,3349668515714,0
9687310,3349668515721,0
9687328,3349668530564,0
9770231,3349668515752,0
9687302,3349668515660,0
8716839,3349668589678,0
9687294,3349668515653,0
9819988,3349668543052,0
8828352,3349668627530,0
8828360,3349668627547,0
8828345,3349668627523,0
8740185,3349668599110,0
8740177,3349668599080,0
9687351,3349668515738,0
8702334,3349668588732,0
8702342,3349668592388,0
8702326,3349668588749,0
8770000,3349668614523,0
8770018,3349668614530,0
8769994,3349668614516,0
3884012,9899999133094,0
4047767,,0
4047775,,0
3978798,,0
5201066,9899999138457,0
5200977,9899999163053,200
1270966,,0
1133446,5026245092247,0
1067065,5016298890167,0
1199066,,0
1186840,9899999123330,60
1186857,9899999123347,50
1186832,9899999123354,0
1149715,9899999103592,0
1149665,9899999098119,0
1176528,9899999103585,0
9912064,5391500075205,0
3137155,5014363801018,0
2659951,5016298060676,0
2659969,5016298070682,0
1087568,9899999159261,0
1177690,9899999167266,20
2465284,5015915511089,100
1066208,4030096000215,0
1066216,5015915511102,10
2533073,9899999182580,0
2463339,9899999187271,0
2533065,9899999182610,0
2240042,,0
1100015,5037563004966,0
9400144,3423470300154,0
8729766,3423222010287,0
8729782,3423222010324,0
8729774,3423222010294,0
9592957,3423470300161,0
8816068,3423222105884,0
8816050,3423222105860,0
8729758,3423222010133,0
8816035,3423222106225,0
8816027,3423222106201,0
8841538,3423222118341,0
8841546,3423222118365,0
8841512,3423222118310,0
8841520,3423222118327,0
9434689,9899999177579,0
9841461,3423474889556,0
9887589,3423474874750,0
8765554,3423478974258,0
9712829,3423474867257,0
9478033,3423470311518,0
8841470,3423222118396,0
8841488,3423222118419,0
8841454,3423222126803,0
8841462,3423222118372,0
9438573,3423470311365,0
8841496,3423222118679,0
9461658,3423470485547,0
9400359,3423470311358,0
9869504,3423474846054,0
9925017,3423478515758,0
9925025,3423478515857,0
9925033,3423478516052,0
8829012,3423222106324,0
8829004,3423222106300,0
9925066,3423478509351,0
9925058,3423478509757,0
8729824,3423478974555,0
201285,9899999184690,0
200931,5013457014532,0
1117282,9899999031369,0
1195114,9899999133506,0
1223197,9899999174844,0
1223205,9899999165163,180
1223213,9899999165170,20
1272541,,0
4219101,5030104005088,48
9762311,5030104004944,0
4219135,5030104005187,36
4219150,5030104005064,144
8795106,5030104005286,36
9762329,5030104004920,40
5204243,9899999111238,52
5204243,5013945302530,0
3268281,9899999091011,20
863449,9899999118770,0
863456,9899999118787,0
5201744,9899999133780,50
5201736,9899999133797,2400
8820219,6294015179835,0
8820235,6294015179514,0
8849846,,48
8820185,6294015179521,0
8820227,6294015179477,0
8824369,6294015179866,0
8820193,6294015179453,0
8820243,6294015179606,0
8820201,6294015179460,0
8771156,6294015136876,0
9923368,6294015130188,0
8720963,6294015136296,0
9923376,6294015130201,0
9923350,6294015130171,0
9923343,6294015130195,0
8820250,6294015136852,0
8832057,6294015174595,0
9845959,6294015106541,0
8835902,6294015136937,0
9904905,6294015110333,0
9862939,6294015106572,0
8832032,6294015156157,0
8825663,6294015153613,0
8832040,6294015153637,0
8763286,6294015156171,0
8824351,6294015179811,0
8825655,6294015153644,0
8825887,6294015183238,0
8825895,6294015184792,0
8825879,6294015137026,0
1017326,6294015136975,0
9850538,6294015110289,0
8820276,6294015136999,0
8825853,6294015179897,0
8747099,6294015153484,0
8742983,6294015153491,0
9850546,6294015110265,0
8820284,6294015174618,0
8820292,6294015174625,0
9845793,6294015104752,0
1017334,6294015136982,0
9867755,6294015115987,0
8825168,6294015153514,0
9850520,6294015110296,0
9845751,6294015106107,0
1017300,6294015137002,0
8825671,6294015153545,0
1017318,6294015137019,0
8820268,6294015163612,0
9845777,6294015106121,0
9845769,6294015106138,0
1017342,6294015137033,0
9923525,6294015115192,0
9923533,6294015117943,0
8849853,6295199805619,48
8849861,6295199805596,60
5201777,9899999136491,5
9779067,5017634090074,0
8805111,3386460150408,0
8769952,3386460138154,0
8805129,3386460150392,0
9738253,3386460066273,0
9738246,3386460066280,0
9597188,3386460025546,0
9597170,3386460025478,0
9591587,3386460025492,0
9597162,3386460025485,0
9624669,3386460025508,0
9624644,3386460025522,0
9624651,3386460025515,0
9946203,3386460097321,0
9946187,3386460097345,0
9946195,3386460097338,0
9670449,3386460048118,0
9670431,3386460048125,0
9913112,3386460103701,0
9913120,3386460103695,0
9913138,3386460103688,0
8682726,3386460119252,0
8682700,3386460119276,0
8682718,3386460119269,0
8754731,3386460129879,0
8754715,3386460129893,0
8754723,3386460129886,0
8816696,3386460141703,0
8816670,3386460142021,0
8816688,3386460142014,0
9525155,3386460160841,65
9493594,3386460160834,45
9570185,3386460160827,18
9747536,3386460071727,0
9747510,3386460071741,0
9747528,3386460071734,0
9792367,3386460075343,0
9792342,3386460075367,0
9792359,3386460075350,0
9820796,3386460073882,0
9820804,3386460073875,0
9820812,3386460073868,0
8746000,3386460129824,0
8745978,3386460129848,0
8745986,3386460129831,0
9946278,3386460067508,0
9936907,3386460072625,0
9946260,3386460072588,0
9735861,3386460064118,0
9719089,3386460064132,0
9719097,3386460064125,0
8832578,3386460148719,0
8832552,3386460148733,0
8832560,3386460148726,0
9936113,3386460082174,0
9838129,3386460082198,0
8778888,3386460136549,0
8778862,3386460137560,0
8778870,3386460137553,0
9920992,3386460109369,0
9920984,3386460109376,0
54288,3574669908528,348
8843088,3574661789576,0
421933,3574661440477,3360
9705831,3574669907095,2880
48819,3574669908108,330
138453,3574669909594,552
9915125,3574661218090,300
8810004,3574661728216,870
8817785,3574661728131,780
2338226,3574669907903,540
9886532,3574661384580,900
9886540,3574661384627,780
9886557,3574661384665,702
8748121,3574661087108,1530
3175114,3574660583366,1800
9441015,3574660583342,1740
9745316,3576108729046,1320
4175345,8051277670016,0
9675240,5060128982737,6
395053,5012368191417,12
9469107,3414200064064,0
9400482,3414206000615,0
8807349,3616303040505,0
9736232,3414206000608,0
9866898,3607345809915,0
9400326,3414206000714,0
8817595,3616303040512,0
8728271,3614229820188,0
9653619,3607345849867,0
9821513,3614222571667,0
8792053,3614222571704,0
8717753,7046110070192,12
8717761,7310610021269,0
8717787,7046110031643,0
8717746,7046110028032,0
8717779,7046110071519,0
8717068,8435415011372,0
9820705,8435415012966,0
8777369,8435415011525,0
9690942,8435415011341,0
8717050,8435415011280,0
9690926,8435415011310,0
8717100,8435415017244,0
9930330,8435415017237,0
9930322,8435415017213,0
8795809,8435415082938,0
8795791,8435415076838,0
8795775,8435415076814,0
8795783,8435415076821,0
8795817,8435415082921,0
8829921,8435415091169,0
8829939,8435415091787,0
8829905,8435415091145,0
8829913,8435415091152,0
9604463,8435415105316,2
9579806,8435415105293,12
9604505,8435415105309,7
8702318,8435415049542,0
8702292,8435415049436,0
8702300,8435415049405,0
9930355,8435415017206,0
8846065,8435415102537,0
8740151,8435415062190,0
8740144,8435415062213,0
8846040,8435415102483,0
8717134,8435415012782,0
9443623,8435415012720,0
9602517,8435415012843,0
9443169,8435415012812,0
9425729,8435415012669,0
9602376,8435415012607,0
9400474,8435415012638,0
8717118,8435415012690,0
8800252,8435415076944,0
8795825,8435415076937,0
9930348,8435415017190,0
8717159,8435415032315,0
8717167,8435415032360,0
8717142,8435415032278,0
8846099,8435415102346,0
8846081,8435415102339,0
8717126,8435415012751,0
9919119,8435415022033,0
9849753,8435415007542,0
9849746,8435415006408,0
9849720,8435415006439,0
9849738,8435415006378,0
8808289,8435415059077,0
8808297,8435415059060,0
8844045,8435415102681,0
8844052,8435415102698,0
8844060,8435415102704,0
8844029,8435415102728,0
8844037,8435415102735,0
8844011,8435415102711,0
8753048,8435415050777,0
8753063,8435415050753,0
8753055,8435415050760,0
8753071,8435415065191,0
8753097,8435415065214,0
8753089,8435415065207,0
8714834,8435415030908,0
8714842,8435415030885,0
8714867,8435415055956,0
8714875,8435415052368,0
8714883,8435415052375,0
9849761,8435415007573,0
8838039,8435415058339,0
8838047,8435415058711,0
8837874,8435415058346,0
9747668,8435415015486,0
4094454,5012616262425,30
4089975,5012616265587,30
3927225,5012616265525,60
3988565,5012616263187,40
3988540,5012616263156,0
8816746,8052464896981,0
8816753,8052464896943,0
9763723,3607346236581,0
9667635,3607346236543,0
9923434,6294015130225,0
9923442,6294015130232,0
9917253,6294015119404,0
9917311,6294015119374,0
9917261,6294015119411,0
9917295,6294015119459,0
236042,,0
352161,9899999147862,175
4069415,5000477667176,0
4069423,5000477669170,0
8804254,5000477810220,0
227058,768455034772,0
70789,768455034758,0
227033,768455034765,0
9946898,3386460107914,0
8745945,3386460119948,0
8745911,3386460119962,0
8745929,3386460119955,0
9750910,3607343820219,0
9750928,3607343820264,0
3287356,9899999186076,0
8833873,5056000505941,0
8833881,5056000505965,0
9899840,3274872389526,0
9718909,3274872270909,0
9747551,3274872311978,0
9747569,3274872311985,0
9712696,3274871939784,0
9712704,3274871939791,0
9838806,3274872323483,0
9838822,3274872323490,0
9867946,3274872365025,0
9867953,3274872365032,0
9867961,3274872365049,0
9920943,3274872384040,0
9920950,3274872384057,0
5204417,5024091711251,50
5204417,05413787220502,0
5204458,05413787220427,0
5204458,5024091711220,0
5204441,5024091711107,0
5204441,05413787220540,0
5204425,5024091711503,40
5204425,05413787220519,0
5204433,5024091711282,0
5204433,05413787220526,0
1094028,5015915884015,0
2609592,5024655000524,30
1152446,5020220319367,0
9619701,5037672836137,0
8712960,4021901375857,0
8762817,731509865745,0
8762809,731509865707,18
8842775,50731509932930,0
8842783,50731509932947,0
8842791,50731509932954,0
8842809,40731509966884,0
8842825,40731509966907,0
8842817,40731509966891,0
9834714,731509606713,0
9721853,731509606638,0
9834730,731509606744,0
9773730,731509606690,0
8747370,731509799446,12
9937327,731509735574,6
8743916,30731509659208,12
8743890,731509632019,24
8743908,731509834994,0
8828402,731509679427,24
8828410,731509622867,30
9785544,731509642674,0
9785551,731509642667,12
8842833,40731509966921,0
4036000,5060171050094,0
4148482,5029053573731,0
2348613,5029053565903,0
4189189,5029053578323,0
9931189,5029053573281,0
9605056,5029053565804,0
9914375,5029053570716,0
3343,5029053570136,0
4190716,,0
3441003,3574660460162,12
3440997,3574660460148,12
9735564,887930986334,0
9537788,5011373950026,0
9404989,41773945235,0
2807071,4987072011157,30
2882793,4987072014103,30
4029203,4987072051771,18
348144,5029053508863,0
279968,5029053514543,0
280164,5029053500294,0
2085157,5010081913347,0
2085165,5010081913330,0
2424992,5029053504834,0
313288,5010605242045,0
151001,5010605242144,0
4350831,5011417593295,0
4350047,5011417593288,0
8849309,4064941192602,120
8849291,4064941192619,120
8835803,4064941156840,0
8835787,4064941156826,0
8835795,4064941156833,0
8820987,4064941111719,0
8820961,4064941116219,0
8820979,4064941111504,0
8820995,4064941111542,0
8849317,4064941192626,120
8708430,081555226473,0
8708414,081555226459,0
8708455,081555226497,0
8708448,081555226480,0
8708422,081555226466,0
8709297,081555204006,0
8708927,081555966829,0
8708943,081555966843,0
8708919,081555966812,0
8708901,081555966805,0
8708935,081555966836,0
8708893,081555966799,0
8802407,5051858780373,0
8802373,5051858780359,0
1078963,5016695640082,50
1078955,5016695640112,30
1078971,5016695640136,0
1159391,9899999148043,0
1159409,9899999170099,0
8841686,,0
1278464,,0
8046781,,0
1226877,,40
8046765,,0
1226836,,10
1226851,,40
9441478,737052483238,0
9914458,3614228228701,0
9856519,737052892412,0
9856501,8005610521183,0
9998725,3614229371543,0
9998709,3614229371482,0
9998717,3614229371512,0
8816720,3386460149969,0
8816712,3386460149976,0
9567009,3386460165969,16
9596701,3386460165976,36
9416751,3386460149358,0
9432469,737052074740,0
9924820,3614228074223,0
9924812,3614228720168,0
9424722,3386460149457,0
9424730,3386460149440,0
1004878,5017007100478,0
1020148,5060214560665,0
9561267,3349668508471,0
9561275,3349668508488,0
9561283,3349668508587,0
9919150,3349668571970,0
8704314,3349668592449,0
8686651,3349668592364,0
8686644,3349668592371,0
8786303,3349668617159,0
8786311,3349668617166,0
8786329,3349668617173,0
9896507,5055148410032,0
2084762,9899999168485,0
484618,9899999154914,0
2161560,5010706005556,0
2084739,9899999168515,0
909788,9899999155461,0
484568,9899999168492,0
2084713,9899999168478,0
3270428,9899999018155,0
3034774,5051562015402,0
2855500,5012131741719,0
1130954,9899999176138,0
1121185,9899999175445,840
1121193,9899999175452,252
1135326,9899999176145,0
1121169,9899999175421,480
1121177,9899999175438,960
1126127,9899999182672,0
8774861,3614227914292,0
8774838,3616302022526,0
8774853,3616302022557,0
8774846,3616302022618,0
8774929,3616302022533,0
8774952,3616301295419,0
8774960,3616302514502,0
9546136,3147758235548,0
9546144,3147758235524,0
9929480,3614272639638,0
9929498,3614272629370,0
9929506,3614272629387,0
8812620,3614274078565,0
8812604,3614274078541,0
8812612,3614274078558,0
8775256,3614273927345,0
8775264,3614273927338,0
8805848,3614274179620,0
9721804,3605532612690,0
8805830,3614274179491,0
9777343,3605533286555,0
9721812,3605532612768,0
8823106,3614274169706,0
8823080,3614274169720,0
8823098,3614274169713,0
9861543,3614271579485,0
9546466,3147758029383,0
9546474,3147758029406,0
9546482,3147758029390,0
9765504,3147758155099,0
9434093,3147758155105,0
477877,5010706002135,0
8843047,5060420234947,0
2964765,5060062991420,0
8843039,5060420235005,0
2884872,5060062996104,0
9951922,5060420230765,0
9951930,5060420230444,0
1126234,9899999034933,1620
1126242,5051089990572,3888
1184639,9899999120162,0
1184647,9899999120179,432
5204318,9899999167914,0
5204326,9899999167921,0
5204334,9899999167938,0
8796716,5010792533056,0
8718777,5017224932814,0
8821167,5063322036725,0
8821191,5063322036671,0
8821175,5063322036688,0
8795031,5017224982987,0
8727869,5017224908857,0
8727877,5017224908864,0
8821357,5063322027495,0
8821241,5063322033847,0
8759987,5017224959538,0
8729642,5017224938809,0
8729659,5017224938816,0
8821209,5063322033861,0
8821225,5063322033939,0
8821258,5063322033779,0
8821340,5063322033755,0
8821324,5063322033762,0
8796724,5010792532998,0
8721953,5060412985925,0
8721938,5060412986007,0
1159474,9899999096276,0
1159482,9899999096283,40
2996791,819760000874,0
9868043,713830384119,0
9829177,709202189956,0
9868035,713830384195,0
158030,5000158063914,0
4020731,5011417566800,0
3168226,5000158065710,0
2531101,5014697009401,0
2531119,5000158064072,0
2338556,5000158063945,0
2241461,5000158063938,0
3061702,5000158065420,0
8827032,8700216577281,0
8827024,8700216583169,0
9948282,8001841691268,0
9948274,8001841672946,0
8843286,8700216316439,0
8843278,8700216315531,0
8843302,8700216705066,0
8840704,8700216825801,0
8840712,8700216849982,0
8840720,8700216849975,0
8734188,8006540087237,0
2661445,5028523003471,0
1152396,9899999081302,0
1152404,9899999081319,2200
1222843,9899999188452,0
1195544,9899999105671,0
8817744,5014749090364,0
9768599,797776051557,0
8718785,5017224884939,0
9457813,5033601034827,1080
1245372,,0
1213917,9899999103240,0
1188044,9899999098997,100
1164649,9899999098966,140
1201938,9899999098973,315
1178771,9899999098980,30
1187087,9899999184829,0
1144492,9899999063605,0
1161645,5017007064459,0
1241116,9899999189107,0
1201003,5050114198815,0
3964905,5391512452261,0
1022151,5016695461120,4
1081165,5060010283058,4400
1098169,5012727902715,1080
1095116,9899999155430,0
1022144,5016695461106,4
1081579,5060010283041,4000
1181338,5060014080141,10
1181312,9899999091974,10
1181320,5060014080158,40
1277789,,600
8794109,5060806460861,0
8794117,5060806460908,0
8794125,5060806460915,0
8794091,5060806460977,0
8794141,5060806461004,0
9841065,5019205002332,0
2998763,5019205013345,0
9841206,5019205013253,0
8827883,5019205010306,0
8827875,5019205017473,0
9462508,5019205000574,0
9505744,9899999063674,0
9836529,5019205011129,0
9762238,5019205011853,0
8821142,5063322019551,0
8837965,5025971208243,0
9893629,5025971206669,36
8734949,5025971100288,0
574574,5025971101605,0
8745796,5025971103302,0
9621731,5025971102398,0
9621749,5025971102404,0
9478520,5016887003060,0
9529363,5016887003367,60
9648825,5016887003800,24
9736992,5016887003817,60
9476805,5016887003046,0
9418088,5016887003503,0
8808867,5016887007266,0
8808859,5016887007280,0
8841181,5016887007273,60
9478512,5016887003077,0
1136530,9899999146230,0
8730319,0050051275124,0
8730335,0050051275186,0
2518512,9899999003823,300
2517621,5013841201913,270
2465334,5013841201814,70
2384253,5010123665647,0
2384279,5010123665753,0
2384287,5010123665845,0
9514902,5025416770014,0
3011541,,0
1103282,5023497727217,5184
1103266,5023497725213,0
1103290,5023497728214,0
1103274,5023497726210,0
1113067,9899999026112,0
1113075,9899999026129,0
9824020,3574661091020,0
9652009,3574660520132,0
2685618,5010123703509,0
9651993,5010123703431,0
9494527,3574661352275,0
9494535,3574661352817,0
9790304,3574661276496,0
9518143,5010123726621,0
9593419,5010123726614,0
9868894,5010123714383,0
9475609,5010123730222,0
9475617,5010123730215,0
9820911,3574660676518,0
9607748,3574660649895,0
8809626,5017044001974,0
9662099,5012583203209,15
9770009,5012583204879,15
2663946,5012583001867,24
3042637,5012583002734,15
2836773,5012583002758,21
9695933,5012583203582,0
9498551,5012583002796,30
9695941,5012583203599,51
2973519,5012583002802,18
9498544,5012583002819,12
3042496,5012583002826,51
8777955,5012583201649,30
8777963,5410091652265,0
3042504,5012583002642,0
9586934,5012583202448,36
9915315,7332531080460,12
9842360,5012583205623,0
9842337,5012583205616,6
9915299,5012583206941,6
8720914,5012583208280,0
430520,5013257000940,0
430769,,0
3978939,9899999161462,200
3978947,9899999161936,200
8811838,5060524087401,0
8763948,754590041133,0
8723702,0754590041126,0
1030527,793618127220,0
1030535,793618127176,0
2031094,9899999174691,0
1073485,5016695380032,0
4099941,,0
8807737,5015302118037,0
1045335,5024655000692,596
1225176,5039290000822,0
2253722,5024655000111,0
3797180,5060464503702,0
1105071,5015525162817,0
1133255,5055144200941,0
1084482,5030451001207,240
1264548,,20
1233923,,120
8741316,3600524013462,12
8741308,3600524013370,6
8803504,3600524066475,6
8741324,3600524012601,12
8718744,5011408097009,0
8753493,5011408104684,0
8810574,3600524122645,12
8753501,5011408096989,0
8823346,5011408132175,0
8738262,3600520337630,27216
8738254,3600520228525,24192
8738247,5011408063882,27216
9785221,3600523388240,60
9785197,3600523192687,48
8699076,3600523192700,42
9785205,3600523192694,30
8685216,3600523192717,24
9915786,3600523762194,36
8808115,3600523388233,42
9785213,3600523337729,48
1027754,3600523816255,12
9872144,3600523528691,24
9872128,3600523526062,36
9872110,3600523526130,24
9872136,3600523526208,18
9781022,3600522107460,72
8705477,3600522945260,0
8705469,3600521848920,0
8692527,3600523434725,0
1028026,3600523581818,0
9781030,3600522634133,0
1028000,3600522373193,0
1027648,3600523718269,30
1027655,3600522021605,0
3102373,3600520301327,42
8794711,5011408110197,0
8794737,5011408110173,0
8823338,5011408110050,0
8735722,3600521667279,12
8804866,3600523717491,0
3102894,3600520297262,0
8787814,3600524073817,24
1028018,3600522372639,24
1028034,3600523582259,48
8800922,3600524076719,48
8705485,3600522107941,48
8705501,3600522943457,60
8735755,3600521848289,60
8705519,3600523438051,0
8811861,3600524143107,24
8705493,3600522626077,66
8735821,3600524026967,0
8735797,3600524030186,42
8735771,3600524027087,48
8735813,3600524030117,72
8735805,3600524030520,24
8680134,3600523900862,60
9793118,3600523232543,72
8747628,3600523232635,48
9866484,3600523232642,72
1028067,3600523582532,48
9419607,5011408054415,0
8810590,3600524119829,0
8810582,3600524122775,0
1029412,3600523363193,9120
1029404,3600523363186,9120
1029420,3600523464548,9120
9998881,5011408096996,0
1029354,3600521719640,24
1029370,3600521719596,18
1029362,3600522083269,12
8683120,3600523873845,12
9995366,3600522416906,18
8682221,3600523716470,18
8832453,3600523982806,12
1027929,3600523201310,12
8683112,3600523201303,12
1027937,3600523448746,0
1027903,3600522249399,0
8794794,5011408109757,0
8797391,5011408110456,0
1169549,5030451001221,0
1161041,5391512451196,0
1153584,5391512450885,30
1152966,5391512450878,0
1150168,9899999082217,2328
1243005,,0
1153329,9899999119548,0
1150143,9899999082224,1040
1150150,9899999082200,1440
1247543,9899999189053,0
2467199,5014162007000,0
2644698,5014162001282,0
2644706,5014162007116,1396
2644714,5014162004801,0
2777316,5020220118359,0
9449349,3360373000074,0
9945338,3360373000081,0
8843591,5031468214017,0
8843609,5031468213966,0
8843641,5031468214000,0
8843625,5031468213980,0
8843617,5031468213973,0
8843633,5031468213997,0
9964883,3337875698696,0
8704876,3337875761123,0
3853249,9899999125105,0
1002690,5054267012165,0
8816357,5054267014237,0
8680472,5054267014695,0
1010941,5054267014725,0
3543618,9899999135081,0
1283522,,5
1283514,,0
1283530,,10
8846586,5060481660167,24
8680647,5060481660563,0
9928623,5060481660358,96
9944455,5060481660440,72
8762247,5060481660549,12
9838715,5060481660600,100
8762239,5060481661140,20
9916537,5060481660204,96
9944505,5060481660426,48
8780066,5060481661164,72
8780074,5060481660341,48
8700874,5060481660815,222
8700866,5060481660808,222
8700882,5060481660822,180
9916552,5060481660198,96
9878851,5060481660136,0
8746588,5060481661133,27
8790743,5060481661218,0
8723587,5060481660860,0
9841941,5060481660082,280
